FullTime;Operation Mode;System Status;Flow [m³/h] W1-BF1;Flow [m³/h] W3-BF1 OR HW VFD Speed [Hz];Inlet Pressure [Bar];Outlet Pressure [Bar];Diff. Pressure [Bar];Uv Unit Temperature [°C];Uv-I Sensor [W/m²];Total Lamp Pwr [kW];Calculated [m³];ByPass;Alarm;Flow Limit;Allowed Flow [m³]
02-05-2023 19:59;Ballast;Running Ballast;172;0;4,27;4,16;0,1;11,5;357;71,996;297,1;System In Line;System Ok;500;173,125
02-05-2023 19:59;Ballast;Running Ballast;171;0;4,27;4,17;0,1;11,5;356;72,003;297,4;System In Line;System Ok;500;172,5
02-05-2023 19:59;Ballast;Running Ballast;171;0;4,27;4,17;0,1;11,5;356;72,002;297,7;System In Line;System Ok;500;172,5
02-05-2023 19:59;Ballast;Running Ballast;172;0;4,27;4,18;0,1;11,5;357;71,995;297,9;System In Line;System Ok;500;173,125
02-05-2023 19:59;Ballast;Running Ballast;171;0;4,28;4,16;0,1;11,5;357;72,006;298,2;System In Line;System Ok;500;173,125
02-05-2023 19:59;Ballast;Running Ballast;170;0;4,27;4,16;0,11;11,5;357;71,993;298,4;System In Line;System Ok;500;173,125
02-05-2023 19:59;Ballast;Running Ballast;170;0;4,27;4,16;0,11;11,5;357;72,001;298,7;System In Line;System Ok;500;173,125
02-05-2023 19:59;Ballast;Running Ballast;170;0;4,27;4,15;0,12;11,5;357;71,996;298,9;System In Line;System Ok;500;173,125
02-05-2023 19:59;Ballast;Running Ballast;170;0;4,27;4,15;0,12;11,5;357;71,995;299,2;System In Line;System Ok;500;173,125
02-05-2023 19:59;Ballast;Running Ballast;169;0;4,26;4,15;0,12;11,5;356;72,002;299,5;System In Line;System Ok;500;173,125
02-05-2023 19:59;Ballast;Running Ballast;169;0;4,28;4,15;0,12;11,5;357;71,998;299,7;System In Line;System Ok;500;173,125
02-05-2023 20:00;Ballast;Running Ballast;184;0;4,22;4,09;0,13;11,5;355;72,002;300;System In Line;System Ok;500;171,875
02-05-2023 20:00;Ballast;Running Ballast;185;0;4,26;4,11;0,14;11,5;356;72,002;300,3;System In Line;System Ok;500;172,5
02-05-2023 20:00;Ballast;Running Ballast;184;0;4,25;4,11;0,14;11,5;356;71,989;300,6;System In Line;System Ok;500;172,5
02-05-2023 20:00;Ballast;Running Ballast;183;0;4,27;4,12;0,14;11,5;356;72,004;300,9;System In Line;System Ok;500;172,5
02-05-2023 20:00;Ballast;Running Ballast;170;0;4,26;4,12;0,14;11,5;356;71,998;301,1;System In Line;System Ok;500;172,5
02-05-2023 20:00;Ballast;Running Ballast;170;0;4,26;4,12;0,14;11,5;356;71,998;301,4;System In Line;System Ok;500;172,5
02-05-2023 20:00;Ballast;Running Ballast;170;0;4,27;4,11;0,15;11,5;357;71,997;301,6;System In Line;System Ok;500;173,125
02-05-2023 20:00;Ballast;Running Ballast;169;0;4,28;4,12;0,16;11,5;357;72,006;301,9;System In Line;System Ok;500;173,125
02-05-2023 20:00;Ballast;Running Ballast;169;0;4,27;4,09;0,17;11,5;357;71,993;302,1;System In Line;System Ok;500;173,125
02-05-2023 20:00;Ballast;Running Ballast;169;0;4,28;4,09;0,18;11,5;356;72;302,4;System In Line;System Ok;500;172,5
02-05-2023 20:00;Ballast;Running Ballast;169;0;4,28;4,09;0,18;11,5;356;72,001;302,7;System In Line;System Ok;500;172,5
02-05-2023 20:01;Ballast;Running Ballast;171;0;4,28;4,09;0,19;11,5;357;72,001;302,9;System In Line;System Ok;500;173,125
02-05-2023 20:01;Ballast;Running Ballast;170;0;4,27;4,11;0,19;11,6;356;72,001;303,2;System In Line;System Ok;500;172,5
02-05-2023 20:01;Ballast;Running Ballast;170;0;4,27;4,07;0,18;11,6;358;72,004;303,5;System In Line;System Ok;500;173,125
02-05-2023 20:01;Ballast;Running Ballast;170;0;4,27;4,06;0,19;11,6;356;72,002;303,7;System In Line;System Ok;500;172,5
02-05-2023 20:01;Ballast;Running Ballast;169;0;4,26;4,08;0,19;11,5;356;72,007;304;System In Line;System Ok;500;172,5
02-05-2023 20:01;Ballast;Running Ballast;169;0;4,27;4,06;0,2;11,5;356;71,996;304,2;System In Line;System Ok;500;172,5
02-05-2023 20:01;Ballast;Running Ballast;168;0;4,27;4,07;0,21;11,5;356;71,996;304,5;System In Line;System Ok;500;172,5
02-05-2023 20:01;Ballast;Running Ballast;169;0;4,27;4,05;0,22;11,5;356;72,005;304,7;System In Line;System Ok;500;172,5
02-05-2023 20:01;Ballast;Running Ballast;170;0;4,26;4,04;0,23;11,5;356;72,009;305;System In Line;System Ok;500;172,5
02-05-2023 20:01;Ballast;Running Ballast;174;0;4,27;4,03;0,23;11,5;355;71,997;305,2;System In Line;System Ok;500;171,875
02-05-2023 20:01;Ballast;Running Ballast;174;0;4,26;4,05;0,24;11,5;356;71,994;305,5;System In Line;System Ok;500;172,5
02-05-2023 20:02;Ballast;Running Ballast;174;0;4,27;4,02;0,24;11,5;356;71,993;305,8;System In Line;System Ok;500;171,875
02-05-2023 20:02;Ballast;Running Ballast;173;0;4,27;4,02;0,25;11,5;355;71,997;306,1;System In Line;System Ok;500;171,875
02-05-2023 20:02;Ballast;Running Ballast;173;0;4,27;4,01;0,26;11,5;355;72,002;306,3;System In Line;System Ok;500;171,875
02-05-2023 20:02;Ballast;Running Ballast;173;0;4,27;4;0,26;11,5;355;72,004;306,6;System In Line;System Ok;500;171,875
02-05-2023 20:02;Ballast;Running Ballast;172;0;4,27;4;0,27;11,5;355;72,008;306,8;System In Line;System Ok;500;171,875
02-05-2023 20:02;Ballast;Running Ballast;171;0;4,26;3,98;0,27;11,5;355;72,005;307,1;System In Line;System Ok;500;171,875
02-05-2023 20:02;Ballast;Running Ballast;172;0;4,27;4;0,27;11,5;355;72,003;307,4;System In Line;System Ok;500;171,875
02-05-2023 20:02;Ballast;Running Ballast;172;0;4,27;3,99;0,28;11,5;356;72,003;307,6;System In Line;System Ok;500;172,5
02-05-2023 20:02;Ballast;Running Ballast;171;0;4,28;3,98;0,29;11,5;355;71,997;307,9;System In Line;System Ok;500;171,875
02-05-2023 20:02;Ballast;Running Ballast;171;0;4,26;3,96;0,3;11,5;355;71,996;308,2;System In Line;System Ok;500;171,875
02-05-2023 20:02;Ballast;Filter Flushing;170;0;4,26;3,98;0,31;11,5;355;71,996;308,4;System In Line;System Ok;500;171,875
02-05-2023 20:03;Ballast;Filter Flushing;203;28;4,17;4,18;0,19;11,5;354;72;308,7;System In Line;System Ok;500;170,625
02-05-2023 20:03;Ballast;Running Ballast;203;47;4,21;4,2;0,06;11,5;355;72,006;309;System In Line;System Ok;500;171,875
02-05-2023 20:03;Ballast;Running Ballast;181;25;4,29;4,27;0,02;11,5;357;72;309,3;System In Line;System Ok;500;173,125
02-05-2023 20:03;Ballast;Running Ballast;151;2;4,32;4,28;0,02;11,5;356;72,003;309,6;System In Line;System Ok;500;172,5
02-05-2023 20:03;Ballast;Running Ballast;152;0;4,28;4,27;0,02;11,5;357;72,004;309,8;System In Line;System Ok;500;173,125
02-05-2023 20:03;Ballast;Running Ballast;157;0;4,28;4,28;0,02;11,5;357;72,002;310;System In Line;System Ok;500;173,125
02-05-2023 20:03;Ballast;Running Ballast;166;0;4,25;4,24;0;11,5;356;72,004;310,3;System In Line;System Ok;500;172,5
02-05-2023 20:03;Ballast;Running Ballast;178;0;4,26;4,23;0,01;11,5;356;71,993;310,5;System In Line;System Ok;500;172,5
02-05-2023 20:03;Ballast;Running Ballast;179;0;4,27;4,25;0,02;11,5;355;72,002;310,8;System In Line;System Ok;500;171,875
02-05-2023 20:03;Ballast;Running Ballast;175;0;4,26;4,24;0,02;11,5;355;72,001;311,1;System In Line;System Ok;500;171,875
02-05-2023 20:03;Ballast;Running Ballast;173;0;4,27;4,25;0,02;11,5;355;72,033;311,4;System In Line;System Ok;500;171,875
02-05-2023 20:04;Ballast;Running Ballast;173;0;4,26;4,27;0,02;11,5;355;71,995;311,6;System In Line;System Ok;500;171,875
02-05-2023 20:04;Ballast;Running Ballast;173;0;4,28;4,25;0,02;11,5;356;72,001;311,9;System In Line;System Ok;500;171,875
02-05-2023 20:04;Ballast;Running Ballast;173;0;4,28;4,25;0,02;11,5;356;72,008;312,1;System In Line;System Ok;500;172,5
02-05-2023 20:04;Ballast;Running Ballast;172;0;4,29;4,26;0,03;11,5;355;71,995;312,4;System In Line;System Ok;500;171,875
02-05-2023 20:04;Ballast;Running Ballast;172;0;4,28;4,25;0,02;11,5;355;72;312,7;System In Line;System Ok;500;172,5
02-05-2023 20:04;Ballast;Running Ballast;173;0;4,27;4,25;0,02;11,5;355;72,003;312,9;System In Line;System Ok;500;171,875
02-05-2023 20:04;Ballast;Running Ballast;172;0;4,26;4,22;0,03;11,5;355;72,005;313,2;System In Line;System Ok;500;171,875
02-05-2023 20:04;Ballast;Running Ballast;172;0;4,28;4,25;0,03;11,5;355;72,005;313,5;System In Line;System Ok;500;171,875
02-05-2023 20:04;Ballast;Running Ballast;173;0;4,29;4,24;0,03;11,5;355;71,99;313,7;System In Line;System Ok;500;171,875
02-05-2023 20:04;Ballast;Running Ballast;171;0;4,28;4,26;0,04;11,5;355;72,001;314;System In Line;System Ok;500;171,875
02-05-2023 20:04;Ballast;Running Ballast;172;0;4,26;4,26;0,03;11,5;355;72,005;314,2;System In Line;System Ok;500;171,875
02-05-2023 20:05;Ballast;Running Ballast;172;0;4,26;4,25;0,02;11,5;355;72,005;314,5;System In Line;System Ok;500;171,875
02-05-2023 20:05;Ballast;Running Ballast;172;0;4,27;4,24;0,02;11,5;355;71,999;314,8;System In Line;System Ok;500;172,5
02-05-2023 20:05;Ballast;Running Ballast;171;0;4,28;4,23;0,03;11,5;355;71,999;315;System In Line;System Ok;500;171,875
02-05-2023 20:05;Ballast;Running Ballast;171;0;4,27;4,26;0,03;11,5;355;72,004;315,3;System In Line;System Ok;500;171,875
02-05-2023 20:05;Ballast;Running Ballast;172;0;4,28;4,26;0,03;11,5;355;71,996;315,6;System In Line;System Ok;500;171,875
02-05-2023 20:05;Ballast;Running Ballast;171;0;4,28;4,25;0,02;11,5;355;72,005;315,8;System In Line;System Ok;500;171,875
02-05-2023 20:05;Ballast;Running Ballast;170;0;4,28;4,24;0,03;11,5;355;72;316,1;System In Line;System Ok;500;171,875
02-05-2023 20:05;Ballast;Running Ballast;171;0;4,27;4,24;0,03;11,5;355;72,002;316,3;System In Line;System Ok;500;171,875
02-05-2023 20:05;Ballast;Running Ballast;171;0;4,27;4,23;0,04;11,5;355;71,991;316,6;System In Line;System Ok;500;171,875
02-05-2023 20:05;Ballast;Running Ballast;170;0;4,28;4,24;0,04;11,5;355;72,006;316,8;System In Line;System Ok;500;171,875
02-05-2023 20:05;Ballast;Running Ballast;170;0;4,28;4,25;0,02;11,5;355;72,006;317,1;System In Line;System Ok;500;171,875
02-05-2023 20:06;Ballast;Running Ballast;170;0;4,28;4,24;0,03;11,5;355;72,004;317,4;System In Line;System Ok;500;171,875
02-05-2023 20:06;Ballast;Running Ballast;170;0;4,3;4,26;0,04;11,5;355;71,995;317,6;System In Line;System Ok;500;171,875
02-05-2023 20:06;Ballast;Running Ballast;170;0;4,28;4,24;0,04;11,5;355;71,997;317,9;System In Line;System Ok;500;171,875
02-05-2023 20:06;Ballast;Running Ballast;170;0;4,26;4,24;0,04;11,5;355;71,999;318,2;System In Line;System Ok;500;171,875
02-05-2023 20:06;Ballast;Running Ballast;170;0;4,29;4,23;0,04;11,5;355;72,002;318,4;System In Line;System Ok;500;171,875
02-05-2023 20:06;Ballast;Running Ballast;170;0;4,28;4,25;0,04;11,5;355;71,998;318,7;System In Line;System Ok;500;171,875
02-05-2023 20:06;Ballast;Running Ballast;170;0;4,28;4,25;0,03;11,5;355;71,993;318,9;System In Line;System Ok;500;171,875
02-05-2023 20:06;Ballast;Running Ballast;170;0;4,29;4,23;0,04;11,5;355;71,995;319,2;System In Line;System Ok;500;171,875
02-05-2023 20:06;Ballast;Running Ballast;170;0;4,27;4,22;0,05;11,5;355;72,002;319,4;System In Line;System Ok;500;171,875
02-05-2023 20:06;Ballast;Running Ballast;171;0;4,27;4,2;0,05;11,5;355;71,994;319,7;System In Line;System Ok;500;171,875
02-05-2023 20:06;Ballast;Running Ballast;171;0;4,27;4,22;0,05;11,5;355;71,996;320;System In Line;System Ok;500;171,875
02-05-2023 20:07;Ballast;Running Ballast;170;0;4,27;4,21;0,05;11,5;355;72,001;320,2;System In Line;System Ok;500;171,875
02-05-2023 20:07;Ballast;Running Ballast;170;0;4,29;4,22;0,05;11,5;355;72,005;320,5;System In Line;System Ok;500;171,875
02-05-2023 20:07;Ballast;Running Ballast;170;0;4,26;4,2;0,05;11,5;355;72,007;320,8;System In Line;System Ok;500;171,875
02-05-2023 20:07;Ballast;Running Ballast;171;0;4,27;4,21;0,06;11,5;355;72,004;321;System In Line;System Ok;500;171,875
02-05-2023 20:07;Ballast;Running Ballast;171;0;4,28;4,21;0,07;11,5;355;72,002;321,3;System In Line;System Ok;500;171,875
02-05-2023 20:07;Ballast;Running Ballast;170;0;4,28;4,21;0,07;11,5;355;71,999;321,5;System In Line;System Ok;500;171,875
02-05-2023 20:07;Ballast;Running Ballast;170;0;4,29;4,21;0,06;11,5;355;71,991;321,8;System In Line;System Ok;500;171,875
02-05-2023 20:07;Ballast;Running Ballast;169;0;4,28;4,21;0,06;11,5;355;71,995;322;System In Line;System Ok;500;171,875
02-05-2023 20:07;Ballast;Running Ballast;169;0;4,28;4,2;0,07;11,5;355;72,005;322,3;System In Line;System Ok;500;171,875
02-05-2023 20:07;Ballast;Running Ballast;170;0;4,27;4,19;0,07;11,5;355;72,007;322,6;System In Line;System Ok;500;171,875
02-05-2023 20:08;Ballast;Running Ballast;169;0;4,27;4,2;0,08;11,5;355;71,998;322,8;System In Line;System Ok;500;171,875
02-05-2023 20:08;Ballast;Running Ballast;170;0;4,27;4,21;0,08;11,5;355;72,005;323,1;System In Line;System Ok;500;171,875
02-05-2023 20:08;Ballast;Running Ballast;170;0;4,26;4,2;0,07;11,5;355;71,999;323,4;System In Line;System Ok;500;171,875
02-05-2023 20:08;Ballast;Running Ballast;177;0;4,25;4,17;0,07;11,5;354;72,005;323,6;System In Line;System Ok;500;171,875
02-05-2023 20:08;Ballast;Running Ballast;184;0;4,25;4,17;0,07;11,5;354;72;323,9;System In Line;System Ok;500;171,25
02-05-2023 20:08;Ballast;Running Ballast;179;0;4,26;4,18;0,07;11,5;355;72,002;324,2;System In Line;System Ok;500;171,875
02-05-2023 20:08;Ballast;Running Ballast;179;0;4,27;4,17;0,07;11,5;355;72,003;324,5;System In Line;System Ok;500;171,875
02-05-2023 20:08;Ballast;Running Ballast;178;0;4,26;4,17;0,08;11,5;355;72,003;324,7;System In Line;System Ok;500;171,875
02-05-2023 20:08;Ballast;Running Ballast;178;0;4,26;4,16;0,1;11,5;355;71,994;325;System In Line;System Ok;500;171,875
02-05-2023 20:08;Ballast;Running Ballast;173;0;4,29;4,2;0,1;11,5;355;71,995;325,2;System In Line;System Ok;500;171,875
02-05-2023 20:08;Ballast;Running Ballast;167;0;4,28;4,19;0,1;11,5;355;72,002;325,5;System In Line;System Ok;500;171,875
02-05-2023 20:09;Ballast;Running Ballast;166;0;4,28;4,18;0,11;11,5;355;71,994;325,8;System In Line;System Ok;500;171,875
02-05-2023 20:09;Ballast;Running Ballast;166;0;4,29;4,17;0,11;11,5;355;71,998;326;System In Line;System Ok;500;171,875
02-05-2023 20:09;Ballast;Running Ballast;167;0;4,28;4,16;0,11;11,5;355;71,998;326,3;System In Line;System Ok;500;171,875
02-05-2023 20:09;Ballast;Running Ballast;168;0;4,28;4,17;0,11;11,5;355;71,996;326,5;System In Line;System Ok;500;171,875
02-05-2023 20:09;Ballast;Running Ballast;168;0;4,28;4,18;0,11;11,6;355;72,005;326,8;System In Line;System Ok;500;171,25
02-05-2023 20:09;Ballast;Running Ballast;167;0;4,29;4,17;0,11;11,6;355;71,993;327,1;System In Line;System Ok;500;171,875
02-05-2023 20:09;Ballast;Running Ballast;167;0;4,29;4,14;0,12;11,6;355;72,003;327,3;System In Line;System Ok;500;171,25
02-05-2023 20:09;Ballast;Running Ballast;167;0;4,29;4,15;0,14;11,6;355;72;327,6;System In Line;System Ok;500;171,875
02-05-2023 20:09;Ballast;Running Ballast;168;0;4,28;4,13;0,14;11,5;354;72,004;327,8;System In Line;System Ok;500;171,25
02-05-2023 20:09;Ballast;Running Ballast;172;0;4,28;4,14;0,14;11,5;354;71,998;328,1;System In Line;System Ok;500;171,25
02-05-2023 20:09;Ballast;Running Ballast;171;0;4,29;4,13;0,14;11,5;354;72,002;328,3;System In Line;System Ok;500;171,875
02-05-2023 20:10;Ballast;Running Ballast;171;0;4,28;4,13;0,15;11,5;354;72,003;328,6;System In Line;System Ok;500;171,25
02-05-2023 20:10;Ballast;Running Ballast;171;0;4,27;4,13;0,15;11,5;354;72,003;328,8;System In Line;System Ok;500;171,25
02-05-2023 20:10;Ballast;Running Ballast;171;0;4,26;4,12;0,14;11,5;354;71,999;329,1;System In Line;System Ok;500;171,25
02-05-2023 20:10;Ballast;Running Ballast;171;0;4,26;4,1;0,15;11,5;354;72,003;329,4;System In Line;System Ok;500;171,25
02-05-2023 20:10;Ballast;Running Ballast;170;0;4,27;4,1;0,16;11,5;354;71,997;329,7;System In Line;System Ok;500;171,25
02-05-2023 20:10;Ballast;Running Ballast;170;0;4,27;4,09;0,17;11,5;354;71,998;329,9;System In Line;System Ok;500;171,25
02-05-2023 20:10;Ballast;Running Ballast;170;0;4,25;4,08;0,17;11,6;354;71,99;330,2;System In Line;System Ok;500;171,25
02-05-2023 20:10;Ballast;Running Ballast;169;0;4,26;4,08;0,16;11,6;354;72,007;330,4;System In Line;System Ok;500;171,25
02-05-2023 20:10;Ballast;Running Ballast;170;0;4,27;4,08;0,17;11,6;354;71,994;330,7;System In Line;System Ok;500;171,25
02-05-2023 20:10;Ballast;Running Ballast;169;0;4,26;4,08;0,18;11,6;354;72,005;330,9;System In Line;System Ok;500;171,25
02-05-2023 20:10;Ballast;Running Ballast;169;0;4,28;4,07;0,2;11,6;354;72,013;331,2;System In Line;System Ok;500;171,25
02-05-2023 20:11;Ballast;Running Ballast;170;0;4,27;4,08;0,2;11,6;354;72,005;331,4;System In Line;System Ok;500;171,25
02-05-2023 20:11;Ballast;Running Ballast;169;0;4,28;4,08;0,2;11,6;354;72;331,7;System In Line;System Ok;500;171,25
02-05-2023 20:11;Ballast;Running Ballast;169;0;4,28;4,07;0,19;11,6;354;72,003;332;System In Line;System Ok;500;171,25
02-05-2023 20:11;Ballast;Running Ballast;169;0;4,28;4,07;0,2;11,6;354;71,998;332,2;System In Line;System Ok;500;171,25
02-05-2023 20:11;Ballast;Running Ballast;168;0;4,3;4,05;0,21;11,6;354;72,005;332,5;System In Line;System Ok;500;171,25
02-05-2023 20:11;Ballast;Running Ballast;168;0;4,28;4,05;0,23;11,6;354;72,002;332,8;System In Line;System Ok;500;171,25
02-05-2023 20:11;Ballast;Running Ballast;182;0;4,25;4,01;0,24;11,6;352;72;333;System In Line;System Ok;500;170,625
02-05-2023 20:11;Ballast;Running Ballast;185;0;4,25;4,01;0,23;11,6;353;71,997;333,3;System In Line;System Ok;500;170,625
02-05-2023 20:11;Ballast;Running Ballast;183;0;4,26;3,99;0,24;11,6;354;71,996;333,6;System In Line;System Ok;500;171,25
02-05-2023 20:11;Ballast;Running Ballast;182;0;4,27;4,03;0,25;11,6;354;71,998;333,9;System In Line;System Ok;500;170,625
02-05-2023 20:11;Ballast;Running Ballast;170;0;4,29;4,03;0,26;11,6;354;71,999;334,1;System In Line;System Ok;500;171,25
02-05-2023 20:12;Ballast;Running Ballast;169;0;4,29;4,01;0,26;11,5;354;71,998;334,4;System In Line;System Ok;500;171,25
02-05-2023 20:12;Ballast;Running Ballast;169;0;4,29;4,02;0,28;11,5;354;71,997;334,6;System In Line;System Ok;500;171,25
02-05-2023 20:12;Ballast;Running Ballast;167;0;4,28;4,01;0,28;11,5;354;71,995;334,9;System In Line;System Ok;500;171,25
02-05-2023 20:12;Ballast;Running Ballast;168;0;4,3;4;0,28;11,5;354;71,999;335,1;System In Line;System Ok;500;171,25
02-05-2023 20:12;Ballast;Running Ballast;167;0;4,28;4;0,29;11,5;353;72,001;335,4;System In Line;System Ok;500;170,625
02-05-2023 20:12;Ballast;Running Ballast;168;0;4,29;3,99;0,29;11,5;353;71,994;335,6;System In Line;System Ok;500;170,625
02-05-2023 20:12;Ballast;Running Ballast;169;0;4,27;3,97;0,3;11,5;353;72,006;335,9;System In Line;System Ok;500;170,625
02-05-2023 20:12;Ballast;Filter Flushing;189;19;4,2;4,15;0,24;11,5;351;71,997;336,2;System In Line;System Ok;500;168,75
02-05-2023 20:12;Ballast;Running Ballast;198;48;4,23;4,2;0,09;11,5;354;72,005;336,5;System In Line;System Ok;500;171,25
02-05-2023 20:12;Ballast;Running Ballast;193;32;4,26;4,25;0,02;11,5;355;72,002;336,8;System In Line;System Ok;500;171,875
02-05-2023 20:12;Ballast;Running Ballast;145;5;4,33;4,31;0,01;11,5;356;71,999;337;System In Line;System Ok;500;172,5
02-05-2023 20:13;Ballast;Running Ballast;143;0;4,28;4,26;0,02;11,5;356;71,998;337,2;System In Line;System Ok;500;171,875
02-05-2023 20:13;Ballast;Running Ballast;160;0;4,29;4,28;0,01;11,5;355;71,995;337,5;System In Line;System Ok;500;171,875
02-05-2023 20:13;Ballast;Running Ballast;161;0;4,29;4,27;0,02;11,5;355;72,002;337,7;System In Line;System Ok;500;171,875
02-05-2023 20:13;Ballast;Running Ballast;161;0;4,26;4,24;0,03;11,6;354;72,005;338;System In Line;System Ok;500;171,875
02-05-2023 20:13;Ballast;Running Ballast;182;0;4,26;4,24;0,02;11,6;354;71,998;338,2;System In Line;System Ok;500;171,25
02-05-2023 20:13;Ballast;Running Ballast;179;0;4,27;4,24;0,02;11,6;354;71,995;338,5;System In Line;System Ok;500;171,25
02-05-2023 20:13;Ballast;Running Ballast;177;0;4,28;4,24;0,03;11,6;354;72,002;338,8;System In Line;System Ok;500;171,25
02-05-2023 20:13;Ballast;Running Ballast;176;0;4,29;4,24;0,04;11,6;354;72,003;339,1;System In Line;System Ok;500;171,25
02-05-2023 20:13;Ballast;Running Ballast;176;0;4,28;4,24;0,04;11,6;354;71,996;339,3;System In Line;System Ok;500;171,25
02-05-2023 20:13;Ballast;Running Ballast;176;0;4,27;4,25;0,03;11,6;354;72;339,6;System In Line;System Ok;500;171,25
02-05-2023 20:13;Ballast;Running Ballast;175;0;4,29;4,29;0,02;11,6;354;72,001;339,9;System In Line;System Ok;500;171,25
02-05-2023 20:14;Ballast;Running Ballast;167;0;4,3;4,27;0,02;11,6;355;72,005;340,1;System In Line;System Ok;500;171,875
02-05-2023 20:14;Ballast;Running Ballast;165;0;4,29;4,27;0,02;11,6;355;71,997;340,4;System In Line;System Ok;500;171,875
02-05-2023 20:14;Ballast;Running Ballast;165;0;4,29;4,27;0,03;11,6;355;72,006;340,6;System In Line;System Ok;500;171,875
02-05-2023 20:14;Ballast;Running Ballast;167;0;4,3;4,28;0,03;11,6;355;72,003;340,9;System In Line;System Ok;500;171,25
02-05-2023 20:14;Ballast;Running Ballast;166;0;4,28;4,26;0,02;11,6;354;71,998;341,2;System In Line;System Ok;500;171,25
02-05-2023 20:14;Ballast;Running Ballast;166;0;4,29;4,27;0,03;11,6;354;72,005;341,4;System In Line;System Ok;500;171,25
02-05-2023 20:14;Ballast;Running Ballast;166;0;4,29;4,27;0,03;11,6;354;72,005;341,7;System In Line;System Ok;500;171,25
02-05-2023 20:14;Ballast;Running Ballast;167;0;4,29;4,25;0,02;11,6;354;72,004;341,9;System In Line;System Ok;500;171,25
02-05-2023 20:14;Ballast;Running Ballast;166;0;4,28;4,27;0,03;11,6;354;72;342,2;System In Line;System Ok;500;171,25
